SalePrice,Neighborhood,LotArea,YrBuilt,HouseStyle,Foundation,RoofMatl,Ext1,Heating,Central Air,TtlBsmtSF,TotRmsAbvGrd,GarageType,Cars,GarageArea,NmbrBRs,YrSold_YYYY,MoSold_MM,SaleDate
140000,Crawfor,6720,1949,1.5 Fin,C'Block,CompShg,WdShing,GasFWA,Yes,950,7,Attachd,1,240,3,2014,4,2014-04-01
140000,Crawfor,8000,1946,1.5 Fin,C'Block,CompShg,HdBoard,GasFWA,Yes,1220,7,Attachd,1,350,3,2012,3,2012-03-01
105000,Crawfor,8541,1947,2-Story,C'Block,CompShg,AsbShng,GasFWA,Yes,960,10,Detachd,2,400,4,2012,8,2012-08-01
314900,Crawfor,17290,1962,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1580,7,Attachd,2,429,3,2013,4,2013-04-01
179000,Crawfor,14000,1950,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1100,6,Attachd,1,300,3,2012,8,2012-08-01
188500,Crawfor,14000,1951,1-Story,C'Block,CompShg,WdShing,GasFWA,Yes,1344,6,Attachd,1,280,3,2013,5,2013-05-01
191000,Crawfor,15750,1953,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,1165,5,Attachd,1,375,2,2013,8,2013-08-01
329900,Crawfor,25485,1960,1-Story,C'Block,CompShg,CemntBd,GasFWA,Yes,1560,7,Attachd,2,580,3,2012,5,2012-05-01
335000,Crawfor,25485,1960,1-Story,C'Block,CompShg,CemntBd,GasFWA,Yes,1560,7,Attachd,2,580,3,2012,1,2012-01-01
260000,Crawfor,15750,1960,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,1682,6,Attachd,2,484,3,2014,7,2014-07-01
379000,Crawfor,20571,1966,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,2362,8,Attachd,2,650,3,2012,7,2012-07-01
247500,Crawfor,21579,1968,1-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,1488,7,Attachd,2,552,3,2013,4,2013-04-01
185000,Crawfor,17035,1968,1-Story,P'Conc,CompShg,BrkFace,GasFWA,Yes,1508,6,Attachd,2,541,2,2012,6,2012-06-01
309900,Crawfor,14544,1969,1-Story,P'Conc,CompShg,BrkFace,GasFWA,Yes,2246,6,Attachd,2,516,3,2013,9,2013-09-01
158000,Bluestm,1950,1980,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,716,6,Attachd,2,452,3,2012,8,2012-08-01
127000,Bluestm,1988,1980,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,660,6,Detachd,2,462,3,2012,2,2012-02-01
155000,Bluestm,6745,1980,2-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,703,5,BuiltIn,1,319,1,2012,8,2012-08-01
151000,Bluestm,6745,1980,2-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,703,5,BuiltIn,1,319,1,2013,5,2013-05-01
240000,Crawfor,12592,1987,1-Story,C'Block,CompShg,WdShing,GasFWA,Yes,1676,6,Attachd,2,473,3,2013,6,2013-06-01
222500,Crawfor,13607,1986,S/Level,C'Block,CompShg,VinylSd,GasFWA,Yes,583,6,BuiltIn,2,501,3,2013,5,2013-05-01
260000,Crawfor,20493,1994,1.5 Fin,P'Conc,CompShg,VinylSd,GasFWA,Yes,1327,7,Attachd,2,534,3,2013,10,2013-10-01
147000,Bluestm,7612,1991,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1068,5,Attachd,1,240,2,2013,6,2013-06-01
132500,Bluestm,6252,1988,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,558,4,Detachd,1,242,2,2014,4,2014-04-01
104000,Bluestm,6252,1988,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,558,5,Detachd,1,242,2,2012,6,2012-06-01
108750,Bluestm,6252,1988,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,558,4,Detachd,1,242,2,2012,12,2012-12-01
119000,Bluestm,6252,1988,2-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,558,4,Detachd,1,242,2,2013,10,2013-10-01
117000,Bluestm,2595,1993,2-Story,Slab,CompShg,HdBoard,GasFWA,Yes,0,7,Attachd,1,238,3,2013,6,2013-06-01
111000,Bluestm,2595,1994,2-Story,Slab,CompShg,HdBoard,GasFWA,Yes,0,7,Attachd,1,238,3,2012,11,2012-11-01
105000,Bluestm,4850,1986,1-Story,Slab,CompShg,VinylSd,GasFWA,Yes,0,4,Detachd,1,288,2,2012,6,2012-06-01
375750,Crawfor,17597,1971,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,1803,7,Attachd,2,551,3,2014,8,2014-08-01
280000,Crawfor,16463,1963,1-Story,C'Block,Tar&Grv,Wd Sdng,GasFWA,Yes,1007,10,Attachd,2,591,4,2013,5,2013-05-01
280500,Crawfor,17515,1985,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,1736,7,Attachd,2,737,2,2012,7,2012-07-01
125000,IDOT&RR,8938,1925,1.5 Fin,Brk/Til,CompShg,MetalSd,GasFWA,Yes,869,6,Detachd,2,672,3,2012,6,2012-06-01
135500,IDOT&RR,7838,1924,2-Story,Brk/Til,CompShg,Stucco,GasFWA,Yes,636,6,Detachd,1,420,2,2013,4,2013-04-01
148000,IDOT&RR,7000,1926,1.5 Fin,P'Conc,CompShg,MetalSd,GasFWA,Yes,861,6,Detachd,2,506,3,2014,5,2014-05-01
135000,IDOT&RR,7000,1940,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,624,6,Detachd,1,375,3,2013,6,2013-06-01
131000,IDOT&RR,7000,1940,2-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,624,6,Detachd,1,375,3,2012,2,2012-02-01
131500,IDOT&RR,7000,1928,1.5 Fin,Brk/Til,CompShg,MetalSd,GasFWA,Yes,914,7,Detachd,1,251,4,2013,12,2013-12-01
150000,IDOT&RR,7000,1940,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,720,6,Detachd,2,720,3,2014,1,2014-01-01
72000,IDOT&RR,5000,1936,2-Story,Brk/Til,CompShg,BrkComm,GasFWA,Yes,621,6,Detachd,2,400,3,2012,2,2012-02-01
156500,IDOT&RR,10690,1920,2-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,672,6,Detachd,1,468,3,2014,8,2014-08-01
63000,IDOT&RR,4853,1925,1-Story,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,816,4,Detachd,1,120,2,2013,3,2013-03-01
48000,IDOT&RR,6842,1940,1-Story,C'Block,CompShg,WdShing,GasFWA,Yes,747,4,Detachd,1,384,2,2014,1,2014-01-01
132000,IDOT&RR,6871,1939,1.5 Fin,Brk/Til,CompShg,MetalSd,GasFWA,Yes,720,4,Detachd,2,360,1,2013,5,2013-05-01
112500,IDOT&RR,7025,1949,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,808,4,Detachd,1,275,2,2013,8,2013-08-01
126000,IDOT&RR,7030,1925,1-Story,Brk/Til,CompShg,MetalSd,GasFWA,Yes,641,4,Detachd,1,272,2,2014,5,2014-05-01
94500,IDOT&RR,8263,1920,1-Story,Brk/Til,CompShg,BrkFace,GasFWA,Yes,1012,6,Detachd,1,308,2,2012,9,2012-09-01
135829,IDOT&RR,8263,1920,1-Story,Brk/Til,CompShg,BrkFace,GasFWA,Yes,1012,6,Detachd,1,308,2,2012,6,2012-06-01
157000,IDOT&RR,6000,1967,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,624,7,Attachd,1,288,3,2014,7,2014-07-01
108800,IDOT&RR,9402,1907,1.5 Unf,Brk/Til,CompShg,MetalSd,GasFWA,Yes,844,5,Detachd,1,0,2,2013,2,2013-02-01
120000,IDOT&RR,10902,1925,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,528,4,Detachd,1,290,3,2014,3,2014-03-01
115000,IDOT&RR,10902,1900,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,742,6,Detachd,1,242,3,2012,5,2012-05-01
131500,IDOT&RR,9140,1921,1.5 Fin,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,629,5,Detachd,1,625,2,2013,6,2013-06-01
158000,IDOT&RR,13710,1950,1.5 Fin,C'Block,CompShg,Wd Sdng,GasFWA,Yes,910,6,Attachd,1,282,4,2012,1,2012-01-01
104500,IDOT&RR,7392,1930,1-Story,Brk/Til,CompShg,Wd Sdng,GasFWA,Yes,520,5,Detachd,1,360,2,2012,7,2012-07-01
125000,IDOT&RR,8700,1915,2-Story,P'Conc,CompShg,Stucco,GasFWA,No,330,6,Detachd,2,704,3,2013,11,2013-11-01
140000,IDOT&RR,9588,1918,2-Story,C'Block,CompShg,VinylSd,Gravity,No,945,10,None,0,0,4,2013,7,2013-07-01
76750,IDOT&RR,5280,1895,2-Story,Stone,CompShg,Wd Sdng,GasFWA,No,173,6,Detachd,1,185,2,2013,7,2013-07-01
60000,IDOT&RR,4920,1930,1-Story,C'Block,CompShg,HdBoard,GasFWA,Yes,428,5,Detachd,1,430,1,2013,6,2013-06-01
120000,IDOT&RR,7663,1910,1.5 Fin,Brk/Til,CompShg,VinylSd,GasFWA,Yes,532,7,Detachd,2,540,3,2013,3,2013-03-01
125500,IDOT&RR,6060,1930,1-Story,Brk/Til,CompShg,MetalSd,GasFWA,Yes,837,5,Detachd,1,216,2,2013,8,2013-08-01
109000,IDOT&RR,11040,1920,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,Yes,637,7,Carport,1,570,3,2012,7,2012-07-01
50000,IDOT&RR,7200,1920,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,510,3,Attachd,1,305,1,2013,6,2013-06-01
70617,IDOT&RR,8712,1900,1.5 Fin,Stone,CompShg,VinylSd,GasFWA,No,462,5,No Data,0,0,2,2012,10,2012-10-01
94900,IDOT&RR,8712,1900,1.5 Fin,Stone,CompShg,MetalSd,GasFWA,Yes,859,7,Detachd,1,384,2,2013,3,2013-03-01
40000,IDOT&RR,7828,1927,1-Story,Stone,CompShg,Stucco,GasFWA,No,616,6,None,0,0,2,2013,10,2013-10-01
50000,IDOT&RR,6851,1933,1.5 Fin,Brk/Til,CompShg,MetalSd,GasFWA,Yes,1040,8,None,0,0,3,2014,7,2014-07-01
23500,IDOT&RR,8520,1936,1.5 Fin,C'Block,CompShg,MetalSd,GasFWA,No,0,6,Detachd,1,280,2,2012,12,2012-12-01
31000,IDOT&RR,8520,1916,1.5 Fin,P'Conc,CompShg,MetalSd,GasFWA,No,216,6,No Data,0,0,2,2012,8,2012-08-01
332500,Crawfor,5938,2008,1-Story,P'Conc,CompShg,Stucco,GasFWA,Yes,1600,7,Attachd,2,525,2,2012,6,2012-06-01
325000,Crawfor,5748,2005,1-Story,P'Conc,CompShg,Stucco,GasFWA,Yes,1573,5,Attachd,2,495,2,2012,10,2012-10-01
310000,Crawfor,5611,2005,1-Story,P'Conc,CompShg,Stucco,GasFWA,Yes,1594,5,Attachd,2,525,2,2012,10,2012-10-01
26000,Crawfor,3843,0,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,0,0,0,2014,7,2014-07-01
283125,Crawfor,3842,2004,1-Story,P'Conc,CompShg,Stucco,GasFWA,Yes,1594,5,Attachd,2,482,2,2013,11,2013-11-01
196357,Mitchel,13641,1973,S/Foyer,C'Block,CompShg,Wd Sdng,GasFWA,Yes,1075,6,Attachd,2,576,3,2012,10,2012-10-01
420000,Mitchel,74860,1992,1-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,2276,7,2 Types,4,1376,2,2012,8,2012-08-01
155000,Mitchel,8385,1978,1-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1664,10,2 Types,2,616,4,2013,9,2013-09-01
159000,Mitchel,10400,1985,S/Foyer,C'Block,CompShg,VinylSd,GasFWA,Yes,980,4,Attachd,2,492,1,2012,2,2012-02-01
160000,Mitchel,7869,1978,S/Level,P'Conc,CompShg,Plywood,GasFWA,Yes,882,5,Attachd,1,363,2,2014,3,2014-03-01
187500,Mitchel,11055,1994,2-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,775,6,Attachd,2,480,3,2013,3,2013-03-01
229000,Mitchel,10000,2002,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1441,6,Attachd,3,650,3,2013,12,2013-12-01
240000,Mitchel,10500,1995,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,820,7,Attachd,2,472,3,2014,6,2014-06-01
150000,Mitchel,12817,1998,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,747,8,Attachd,2,544,4,2012,7,2012-07-01
179030,Mitchel,12817,1998,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,747,8,Attachd,2,544,4,2012,2,2012-02-01
248000,Mitchel,12364,1998,2-Story,Wood,CompShg,VinylSd,GasFWA,Yes,1029,9,Attachd,2,588,4,2012,6,2012-06-01
205000,Mitchel,8587,2006,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1290,4,Attachd,2,544,1,2013,4,2013-04-01
228500,Mitchel,9981,2001,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,926,7,Attachd,2,642,3,2013,10,2013-10-01
230000,Mitchel,10940,1999,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,798,6,Attachd,2,587,3,2013,6,2013-06-01
230000,Mitchel,10124,2001,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1393,6,Attachd,2,536,3,2013,6,2013-06-01
288500,Mitchel,12192,2001,2-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,830,6,BuiltIn,2,480,3,2014,7,2014-07-01
175000,Mitchel,9360,1976,S/Level,C'Block,CompShg,Plywood,GasFWA,Yes,1045,6,Attachd,1,325,3,2014,8,2014-08-01
212500,Mitchel,9620,1977,S/Level,C'Block,CompShg,Plywood,GasFWA,Yes,1243,6,Attachd,2,473,3,2014,7,2014-07-01
174900,Mitchel,9620,1980,S/Foyer,P'Conc,CompShg,HdBoard,GasFWA,Yes,990,5,Attachd,2,483,2,2012,6,2012-06-01
164500,Mitchel,11008,1992,2-Story,P'Conc,CompShg,HdBoard,GasFWA,Yes,867,6,Attachd,2,466,3,2012,7,2012-07-01
214750,Mitchel,15210,1984,1-Story,C'Block,CompShg,MetalSd,GasFWA,Yes,2089,9,2 Types,3,710,5,2013,6,2013-06-01
147500,Mitchel,13991,1981,S/Foyer,C'Block,CompShg,Plywood,GasFWA,Yes,912,5,2 Types,2,572,2,2012,11,2012-11-01
222000,Mitchel,9394,2001,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1871,6,Attachd,3,931,3,2012,5,2012-05-01
162000,Mitchel,11070,1986,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,960,8,2 Types,3,771,4,2012,6,2012-06-01
189000,Mitchel,11070,1988,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1907,9,2 Types,3,766,5,2012,3,2012-03-01
145100,Mitchel,8750,1975,S/Level,C'Block,CompShg,Plywood,GasFWA,Yes,852,4,Attachd,1,360,3,2013,2,2013-02-01
147000,Mitchel,8730,1973,1-Story,C'Block,CompShg,WdShing,GasFWA,Yes,1161,6,Attachd,2,484,3,2012,8,2012-08-01
144000,Mitchel,8410,1974,S/Foyer,C'Block,CompShg,Plywood,GasFWA,Yes,970,5,Attachd,2,528,2,2012,6,2012-06-01
5000,IDOT&RR,0,1999,1-Story,Slab,No Data,VinylSd,GasFWA,Yes,0,0,Detachd,1,264,0,2012,5,2012-05-01
10196,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,4,2013-04-01
11764,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,4,2013-04-01
197000,Timber,14375,1958,S/Level,C'Block,CompShg,HdBoard,GasFWA,Yes,819,7,Basment,2,525,3,2013,6,2013-06-01
424000,Timber,20662,1984,2-Story,C'Block,CompShg,Plywood,GasFWA,Yes,1304,10,Attachd,2,624,3,2013,10,2013-10-01
289000,Timber,26178,1989,2-Story,P'Conc,CompShg,MetalSd,GasFWA,Yes,1210,9,Attachd,2,628,4,2012,9,2012-09-01
225000,Timber,33472,1992,1-Story,C'Block,CompShg,ImStucc,GasFWA,Yes,2115,6,Attachd,4,1027,2,2012,7,2012-07-01
210000,Timber,3982,1986,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1277,4,Attachd,2,512,2,2012,8,2012-08-01
210000,Timber,3982,1986,1-Story,C'Block,CompShg,VinylSd,GasFWA,Yes,1277,4,Attachd,2,512,2,2012,5,2012-05-01
240000,Timber,4327,2000,1-Story,P'Conc,CompShg,VinylSd,GasFWA,Yes,1278,5,Attachd,2,543,2,2012,4,2012-04-01
9098,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,6,2014-06-01
10000,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,10,2013-10-01
9430,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,6,2012-06-01
10000,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,9,2014-09-01
10330,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,11,2013-11-01
9481,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,1,2014-01-01
8869,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,3,2012-03-01
11778,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,7,2013-07-01
11629,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,2,2013-02-01
9725,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,5,2012-05-01
10858,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,3,2014-03-01
7356,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,2,2013-02-01
11001,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,6,2014-06-01
11001,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,12,2013-12-01
18980,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,12,2013-12-01
10000,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,8,2013-08-01
10208,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,3,2012-03-01
8800,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,7,2012-07-01
8220,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,3,2013-03-01
10000,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,8,2014-08-01
16600,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,12,2013-12-01
8220,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2013,8,2013-08-01
9752,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,4,2012-04-01
7591,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2014,1,2014-01-01
9364,GrnHill,0,1986,No Data,P'Conc,CompShg,BrkFace,GasFWA,Yes,0,0,BuiltIn,1,370,0,2012,11,2012-11-01
103900,GrnHill,4736,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2013,2,2013-02-01
205000,GrnHill,7021,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,0,None,0,0,2,2013,2,2013-02-01
200000,GrnHill,7021,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,0,None,0,0,2,2012,6,2012-06-01
111131,GrnHill,4529,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2012,3,2012-03-01
100000,GrnHill,4561,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2013,6,2013-06-01
210000,GrnHill,7170,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2012,7,2012-07-01
248636,GrnHill,10288,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,6,None,0,0,3,2012,11,2012-11-01
102500,GrnHill,4842,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2013,10,2013-10-01
105000,GrnHill,4842,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2014,5,2014-05-01
200000,GrnHill,6874,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2014,8,2014-08-01
215248,GrnHill,7497,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,0,None,0,0,2,2012,4,2012-04-01
233615,GrnHill,6570,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2013,6,2013-06-01
100000,GrnHill,4529,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2013,9,2013-09-01
239804,GrnHill,7409,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,0,None,0,0,1,2013,4,2013-04-01
225222,GrnHill,7095,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2013,7,2013-07-01
222371,GrnHill,7095,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2013,2,2013-02-01
90000,GrnHill,5054,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2014,3,2014-03-01
93000,GrnHill,4529,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2014,6,2014-06-01
117902,GrnHill,5226,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2014,6,2014-06-01
92409,GrnHill,4816,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,0,None,0,0,1,2014,1,2014-01-01
91644,GrnHill,4736,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2013,2,2013-02-01
223670,GrnHill,7170,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,0,None,0,0,2,2013,11,2013-11-01
221142,GrnHill,7021,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2014,3,2014-03-01
234792,GrnHill,8477,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2012,3,2012-03-01
120570,GrnHill,5054,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,4,None,0,0,1,2012,6,2012-06-01
218236,GrnHill,7095,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2013,4,2013-04-01
238999,GrnHill,7781,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2014,6,2014-06-01
238999,GrnHill,7781,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2013,12,2013-12-01
240519,GrnHill,9582,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2014,1,2014-01-01
237000,GrnHill,6570,1986,1-Story,Slab,CompShg,BrkFace,GasFWA,Yes,0,5,None,0,0,2,2013,5,2013-05-01
290000,GrnHill,9768,1995,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1359,4,Attachd,1,310,1,2013,5,2013-05-01
283000,GrnHill,9796,1995,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1475,6,Attachd,1,314,2,2012,6,2012-06-01
295000,GrnHill,9796,1996,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1354,7,Attachd,1,314,2,2013,10,2013-10-01
280000,GrnHill,9796,1996,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1358,4,Attachd,1,310,1,2012,9,2012-09-01
310000,GrnHill,9768,1996,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1503,5,Attachd,1,286,1,2013,8,2013-08-01
256000,GrnHill,9768,1997,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1525,5,Attachd,1,314,2,2012,4,2012-04-01
305000,GrnHill,9796,1996,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1478,5,Attachd,2,286,2,2013,8,2013-08-01
265000,GrnHill,9768,1997,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1500,6,Attachd,1,286,2,2014,8,2014-08-01
285000,GrnHill,9796,1998,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1437,5,Attachd,1,314,2,2014,6,2014-06-01
305000,GrnHill,9796,1998,1-Story,P'Conc,CompShg,Wd Sdng,GasFWA,Yes,1484,5,Attachd,1,314,2,2012,4,2012-04-01
225000,GrnHill,9469,1986,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,743,5,Attachd,1,312,2,2013,12,2013-12-01
248000,GrnHill,8550,1986,1.5 Fin,C'Block,CompShg,BrkFace,GasFWA,Yes,743,6,Attachd,1,312,2,2013,12,2013-12-01
205000,GrnHill,9163,1986,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,0,5,Attachd,1,312,2,2013,4,2013-04-01
235000,GrnHill,9418,1986,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,748,5,Attachd,1,312,2,2014,5,2014-05-01
180000,GrnHill,9252,1980,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,0,7,Detachd,1,310,3,2013,7,2013-07-01
185000,GrnHill,9252,1980,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,0,7,Detachd,1,310,3,2013,1,2013-01-01
194000,GrnHill,9252,1980,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,0,7,Detachd,1,322,3,2012,5,2012-05-01
245000,GrnHill,8550,1986,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,742,5,Attachd,1,312,2,2012,7,2012-07-01
200000,GrnHill,8916,1986,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,0,5,Attachd,1,312,2,2012,5,2012-05-01
219000,GrnHill,8550,1986,1-Story,C'Block,CompShg,BrkFace,GasFWA,Yes,743,5,Attachd,1,312,2,2014,7,2014-07-01
